tag	name	label
1.9.2.2.4.92	3400938260540	GLIMEPIRIDE ZYDUS 2MG CPR 30
1.9.2.2.4.93	3400938260601	GLIMEPIRIDE ZYDUS 2MG CPR 90
1.9.2.2.4.94	3400938261080	GLIMEPIRIDE ZYDUS 3MG CPR 30
1.9.2.2.4.95	3400938261141	GLIMEPIRIDE ZYDUS 3MG CPR 90
1.9.2.2.4.96	3400938261202	GLIMEPIRIDE ZYDUS 4MG CPR 30
1.9.2.2.4.97	3400938261370	GLIMEPIRIDE ZYDUS 4MG CPR 90
1.9.2.2.4.98	3400938845778	GLIMEPIRIDE ACCORD HEALTHCARE 1 MG CPR 30
1.9.2.2.4.99	3400938846201	GLIMEPIRIDE ACCORD HEALTHCARE 2 MG CPR 30
1.9.2.2.4.100	3400938846720	GLIMEPIRIDE ACCORD HEALTHCARE 3 MG CPR 30
1.9.2.2.4.101	3400938847321	GLIMEPIRIDE ACCORD HEALTHCARE 4 MG CPR 30
1.9.2.2.4.102	3400939383101	GLIMEPIRIDE ACTAVIS 2MG CPR 30
1.9.2.2.4.103	3400939652290	GLIMEPIRIDE CRISTERS 2 MG CPR 30
1.9.2.2.4.104	3400939652351	GLIMEPIRIDE CRISTERS 2 MG CPR 90
1.9.2.2.4.105	3400939652580	GLIMEPIRIDE CRISTERS 1 MG CPR 30
1.9.2.2.4.106	3400939652641	GLIMEPIRIDE CRISTERS 1 MG CPR 90
1.9.2.2.4.107	3400939653242	GLIMEPIRIDE CRISTERS 4 MG CPR 30
1.9.2.2.4.108	3400939653303	GLIMEPIRIDE CRISTERS 4 MG CPR 90
1.9.2.2.4.109	3400939653990	GLIMEPIRIDE CRISTERS 3 MG CPR 30
1.9.2.2.4.110	3400939654072	GLIMEPIRIDE CRISTERS 3 MG CPR 90
1.9.2.3	A10BD	ASSOCIATION DE MEDICAMENTS HYPOGLYCEMIANTS ORAUX
1.9.2.3.1	A10BD07	METFORMINE ET SITAGLIPTINE
1.9.2.3.1.1	3400938677973	VELMETIA 50MG/1000MG CPR 56
1.9.2.3.1.2	3400938678116	JANUMET 50MG/1000MG CPR 56
1.9.2.3.2	A10BD08	METFORMINE ET VILDAGLIPTINE
1.9.2.3.2.1	3400927349010	EUCREAS 50 MG/1000 MG CPR 60
1.9.2.3.2.2	3400938277050	EUCREAS 50MG/1000MG CPR 60
1.9.2.3.3	A10BD10	METFORMINE ET SAXAGLIPTINE
1.9.2.3.3.1	3400922007892	KOMBOGLYZE 2,5 MG/1000 MG CPR 60
1.9.2.3.3.2	3400922007953	KOMBOGLYZE 2,5 MG/1000 MG CPR 60
1.9.2.4	A10BF	INHIBITEURS DE L'ALPHA GLUCOSIDASE
1.9.2.4.1	A10BF01	ACARBOSE
1.9.2.4.1.1	3400922232188	ACARBOSE TEVA 50 MG CPR 90
1.9.2.4.1.2	3400922233888	ACARBOSE TEVA 100 MG CPR 90
1.9.2.4.1.3	3400926971175	ACARBOSE EG 50 MG CPR 90
1.9.2.4.1.4	3400926971465	ACARBOSE EG 100 MG CPR 90
1.9.2.4.1.5	3400926982751	ACARBOSE SANDOZ 50 MG CPR 90
1.9.2.4.1.6	3400926983062	ACARBOSE SANDOZ 100 MG CPR 90
1.9.2.4.1.7	3400927611575	ACARBOSE MYLAN 50 MG CPR 90
1.9.2.4.1.8	3400927611926	ACARBOSE MYLAN 100 MG CPR SEC 90
1.9.2.4.1.9	3400930581933	ACARBOSE ZENTIVA 100 MG CPR SEC 90
1.9.2.4.1.10	3400930583715	ACARBOSE ZENTIVA 50 MG CPR 90
1.9.2.4.1.11	3400933752903	GLUCOR 50MG CPR 90
1.9.2.4.1.12	3400933753153	GLUCOR 100MG CPR 90
1.9.2.4.1.13	3400937196024	GLUCOR 100MG CPR 270
1.9.2.4.1.14	3400937206341	GLUCOR 50MG CPR 270
1.9.2.4.1.15	3400939872254	ACARBOSE BIOGARAN 50MG CPR 90
1.9.2.4.1.16	3400939872544	ACARBOSE BIOGARAN 100MG CPR SEC 90
1.9.2.4.1.17	3400949824250	ACARBOSE ARROW 50 MG CPR 90
1.9.2.4.1.18	3400949824540	ACARBOSE ARROW 100 MG CPR 90
1.9.2.4.2	A10BF02	MIGLITOL
1.9.2.4.2.1	3400934586798	DIASTABOL 50MG CPR 90
1.9.2.4.2.2	3400934586859	DIASTABOL 100MG CPR 90
1.9.2.4.2.3	3400934875342	DIASTABOL 100MG CPR 90
1.9.2.4.2.4	3400934876004	DIASTABOL 50MG CPR 90
1.9.2.5	A10BH	INHIBITEURS DE LA DIPEPTIDYL PEPTIDASE 4 (DPP-4)
1.9.2.5.1	A10BH01	SITAGLIPTINE
1.9.2.5.1.1	3400937924962	JANUVIA 50 MG CPR 28
1.9.2.5.1.2	3400937925044	JANUVIA 100MG CPR 28
1.9.2.5.1.3	3400937932837	XELEVIA 50 MG CPR 28
1.9.2.5.1.4	3400937933087	XELEVIA 100MG CPR 28
1.9.2.5.2	A10BH02	VILDAGLIPTINE
1.9.2.5.2.1	3400938195163	GALVUS 50MG CPR 30
1.9.2.5.2.2	3400938322156	GALVUS 50MG CPR 60
1.9.2.5.3	A10BH03	SAXAGLIPTINE
1.9.2.5.3.1	3400939735887	ONGLYZA 5 MG CPR 30
1.9.2.6	A10BX	AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES
1.9.2.6.1	A10BX02	REPAGLINIDE
1.9.2.6.1.1	3400922227337	REPAGLINIDE ACCORD 0,5 MG CPR 90
1.9.2.6.1.2	3400922227917	REPAGLINIDE ACCORD 1 MG CPR 90
1.9.2.6.1.3	3400922228228	REPAGLINIDE ACCORD 1 MG CPR 270
1.9.2.6.1.4	3400922228518	REPAGLINIDE ACCORD 2 MG CPR 90
1.9.2.6.1.5	3400922228747	REPAGLINIDE ACCORD 2 MG CPR 270
1.9.2.6.1.6	3400926644024	REPAGLINIDE KRKA 0,5 MG CPR 90
1.9.2.6.1.7	3400926644192	REPAGLINIDE KRKA 0,5 MG CPR 270
1.9.2.6.1.8	3400926644253	REPAGLINIDE KRKA 1 MG CPR 90
1.9.2.6.1.9	3400926644314	REPAGLINIDE KRKA 1 MG CPR 270
1.9.2.6.1.10	3400926644482	REPAGLINIDE KRKA 2 MG CPR 90
1.9.2.6.1.11	3400926644543	REPAGLINIDE KRKA 2 MG CPR 270
1.9.2.6.1.12	3400926933265	REPAGLINIDE ARROW LAB 0,5 MG CPR 90
1.9.2.6.1.13	3400926933906	REPAGLINIDE ARROW LAB 1 MG CPR 90
1.9.2.6.1.14	3400926934446	REPAGLINIDE ARROW LAB 2 MG CPR 90
1.9.2.6.1.15	3400930036945	REPAGLINIDE ARROW LAB 0,5 MG CPR 270
1.9.2.6.1.16	3400930036952	REPAGLINIDE ARROW LAB 1 MG CPR 270
1.9.2.6.1.17	3400930036969	REPAGLINIDE ARROW LAB 2 MG CPR 270
1.9.2.6.1.18	3400930050484	REPAGLINIDE BIOGARAN 1 MG CPR SEC 270
1.9.2.6.1.19	3400930050491	REPAGLINIDE BIOGARAN 2 MG CPR SEC 270
1.9.2.6.1.20	3400934628245	REPAGLINIDE TEVA 0,5 MG CPR 90
1.9.2.6.1.21	3400934628474	REPAGLINIDE TEVA 0,5 MG CPR 270
1.9.2.6.1.22	3400934628535	REPAGLINIDE TEVA 1 MG CPR 90
1.9.2.6.1.23	3400934631436	REPAGLINIDE TEVA 1 MG CPR 270
1.9.2.6.1.24	3400934631665	REPAGLINIDE TEVA 2 MG CPR 90
1.9.2.6.1.25	3400934631726	REPAGLINIDE TEVA 2 MG CPR 270
1.9.2.6.1.26	3400934840272	NOVONORM 0,5MG CPR 90
1.9.2.6.1.27	3400934840333	NOVONORM 1MG CPR 90
1.9.2.6.1.28	3400934840562	NOVONORM 2MG CPR 90
1.9.2.6.1.29	3400937166447	NOVONORM 0,5MG CPR 270
1.9.2.6.1.30	3400937166508	NOVONORM 1MG CPR 270
1.9.2.6.1.31	3400937166676	NOVONORM 2MG CPR 270
1.9.2.6.1.32	3400939836294	REPAGLINIDE ARROW 0,5 MG CPR 90
1.9.2.6.1.33	3400939836874	REPAGLINIDE ARROW 1 MG CPR 90
1.9.2.6.1.34	3400939837475	REPAGLINIDE ARROW 2 MG CPR 90
1.9.2.6.1.35	3400939837994	REPAGLINIDE EG 0,5 MG CPR 90
1.9.2.6.1.36	3400939838595	REPAGLINIDE EG 1 MG CPR 90
1.9.2.6.1.37	3400939839028	REPAGLINIDE EG 2 MG CPR 90
1.9.2.6.1.38	3400939963716	REPAGLINIDE RATIOPHARM 0,5 MG CPR 90
1.9.2.6.1.39	3400939965376	REPAGLINIDE RATIOPHARM 1 MG CPR 90
1.9.2.6.1.40	3400939967097	REPAGLINIDE RATIOPHARM 2 MG CPR 90
1.9.2.6.1.41	3400939968568	REPAGLINIDE ZENTIVA 0,5 MG CPR 90
1.9.2.6.1.42	3400939968797	REPAGLINIDE ZENTIVA 0,5 MG CPR 270
1.9.2.6.1.43	3400939969749	REPAGLINIDE ZENTIVA 1 MG CPR 90
1.9.2.6.1.44	3400939969978	REPAGLINIDE ZENTIVA 1 MG CPR 270
1.9.2.6.1.45	3400939970929	REPAGLINIDE ZENTIVA 2 MG CPR 90
1.9.2.6.1.46	3400939971179	REPAGLINIDE ZENTIVA 2 MG CPR 270
1.9.2.6.1.47	3400939975481	REPAGLINIDE MYLAN PHARMA 0,5 MG CPR 90
1.9.2.6.1.48	3400939975603	REPAGLINIDE MYLAN PHARMA 0,5 MG CPR 270
1.9.2.6.1.49	3400939976723	REPAGLINIDE MYLAN PHARMA 1 MG CPR 90
1.9.2.6.1.50	3400939976952	REPAGLINIDE MYLAN PHARMA 1 MG CPR 270
1.9.2.6.1.51	3400939977904	REPAGLINIDE MYLAN PHARMA 2 MG CPR 90
1.9.2.6.1.52	3400939978154	REPAGLINIDE MYLAN PHARMA 2 MG CPR 270
1.9.2.6.1.53	3400949278404	REPAGLINIDE SANDOZ 0,5 MG CPR 90
1.9.2.6.1.54	3400949279173	REPAGLINIDE SANDOZ 0,5 MG CPR 270
1.9.2.6.1.55	3400949279524	REPAGLINIDE SANDOZ 1 MG CPR 90
1.9.2.6.1.56	3400949280124	REPAGLINIDE SANDOZ 1 MG CPR 270
1.9.2.6.1.57	3400949280414	REPAGLINIDE SANDOZ 2 MG CPR 90
1.9.2.6.1.58	3400949281015	REPAGLINIDE SANDOZ 2 MG CPR 270
1.9.2.6.1.59	3400949505661	NOVONORM 0,5 MG CPR 90
1.9.2.6.1.60	3400949505722	NOVONORM 0,5 MG CPR 270
1.9.2.6.1.61	3400949507504	NOVONORM 0,5 MG CPR 90
1.9.2.6.1.62	3400949507672	NOVONORM 1 MG CPR 90
1.9.2.6.1.63	3400949822768	REPAGLINIDE ARROW GENERIQUES 0,5 MG CPR 90
1.9.2.6.1.64	3400949823079	REPAGLINIDE ARROW GENERIQUES 0,5 MG CPR 270
1.9.2.6.1.65	3400949856718	REPAGLINIDE ARROW GENERIQUES 1 MG CPR 90
1.9.2.6.1.66	3400949857029	REPAGLINIDE ARROW GENERIQUES 1 MG CPR 270
1.9.2.6.1.67	3400949870554	REPAGLINIDE ARROW GENERIQUES 2 MG CPR 90
1.9.2.6.1.68	3400949870844	REPAGLINIDE ARROW GENERIQUES 2 MG CPR 270
1.9.2.6.1.69	3400949871445	REPAGLINIDE CRISTERS 0,5 MG CPR 90
1.9.2.6.1.70	3400949872565	REPAGLINIDE RANBAXY 0,5 MG CPR 90
1.9.2.6.1.71	3400949873517	REPAGLINIDE RANBAXY 1 MG CPR 90
1.9.2.6.1.72	3400949874408	REPAGLINIDE CRISTERS 1 MG CPR 90
1.9.2.6.1.73	3400949875986	REPAGLINIDE CRISTERS 2 MG CPR 90
1.9.2.6.1.74	3400949876877	REPAGLINIDE RANBAXY 2 MG CPR 90
1.9.2.6.1.75	3400949953622	REPAGLINIDE BIOGARAN 2 MG CPR SEC 90
1.9.2.6.1.76	3400949953851	REPAGLINIDE BIOGARAN 2 MG CPR SEC 270
1.9.2.6.1.77	3400949954162	REPAGLINIDE BIOGARAN 2 MG CPR SEC 270
1.9.2.6.1.78	3400949954391	REPAGLINIDE BIOGARAN 1 MG CPR SEC 90
1.9.2.6.1.79	3400949954513	REPAGLINIDE BIOGARAN 1 MG CPR SEC 270
1.9.2.6.1.80	3400949954742	REPAGLINIDE BIOGARAN 1 MG CPR SEC 270
1.9.2.6.1.81	3400949954971	REPAGLINIDE BIOGARAN 0,5 MG CPR 90
1.9.2.6.1.82	3400949955114	REPAGLINIDE BIOGARAN 0,5 MG CPR 270
1.9.2.6.1.83	3400949955343	REPAGLINIDE BIOGARAN 0,5 MG CPR 270
1.9.2.6.1.84	3400949955572	REPAGLINIDE ZYDUS 0,5 MG CPR 90
1.9.2.6.1.85	3400949956234	REPAGLINIDE ZYDUS 1 MG CPR SEC 90
1.9.2.6.1.86	3400949956982	REPAGLINIDE ZYDUS 2 MG CPR SEC 90
1.9.2.6.2	A10BX04	EXENATIDE
1.9.2.6.2.1	3400928012012	BYDUREON 2 MG SUSP INJ STYLO 4
1.9.2.6.2.2	3400937809269	BYETTA 5 MCG SOL INJ STYLO 1/1,2 ML
1.9.2.6.2.3	3400937809498	BYETTA 10 MCG SOL INJ STYLO 1/2,4 ML
1.9.2.6.2.4	3400937809559	BYETTA 10 MCG SOL INJ STYLO 3/2,4 ML
1.9.2.6.3	A10BX07	LIRAGLUTIDE
1.9.2.6.3.1	3400939632360	VICTOZA 6 MG/ML SOL INJ STYLO 2/3 ML
1.9.2.6.4	A10BX14	DULAGLUTIDE
1.9.2.6.4.1	3400930003732	TRULICITY 0,75 MG SOL INJ STYLO 4
1.9.2.6.4.2	3400930003763	TRULICITY 1,5 MG SOL INJ STYLO 4
1.10	A11	VITAMINES
1.10.1	A11C	VITAMINES A ET D, ASSOCIATIONS DES DEUX INCLUSES
1.10.1.1	A11CA	VITAMINE A NON ASSOCIEE
1.10.1.1.1	A11CA01	RETINOL (VIT A)
1.10.1.1.1.1	3400930000649	A 313 50000UI CAPSULE 30
1.10.1.1.1.2	3400935653178	VITAMINE A NEP 100000UI/2ML SOL INJ 6/2 ML
1.10.1.2	A11CC	VITAMINE D ET ANALOGUES
1.10.1.2.1	A11CC01	ERGOCALCIFEROL
1.10.1.2.1.1	3400927915727	UVESTEROL D 5000 UI/ML SOL BUV 1/10 ML
1.10.1.2.1.2	3400930998267	STEROGYL 2MUI/100ML SOL BUV GTTE 1/20 ML
1.10.1.2.1.3	3400930998328	STEROGYL 15A 600000UI/1,5ML SOL 1/1,5 ML
1.10.1.2.1.4	3400930998557	STEROGYL 15H 600000UI/1,5ML SOL 1/1,5 ML
1.10.1.2.1.5	3400933208929	UVESTEROL D 1500UI/1ML SOL BUV 1/20 ML
1.10.1.2.2	A11CC03	ALFACALCIDOL
1.10.1.2.2.1	3400932608423	UN-ALFA 0,1 MCG SOL BUV 1/10 ML
1.10.1.2.2.2	3400933366636	ALFACALCIDOL TEVA 0,25 MCG CAPSULE MOLLE 30
1.10.1.2.2.3	3400933366865	ALFACALCIDOL TEVA 1 MCG CAPSULE MOLLE 30
1.10.1.2.2.4	3400934761638	UN-ALFA 0,5 MCG CAPSULE MOLLE 30
1.10.1.2.2.5	3400934841453	UN-ALFA 0,25 MCG CPR 30
1.10.1.2.2.6	3400934841514	UN-ALFA 1 MCG CPR 30
1.10.1.2.3	A11CC04	CALCITRIOL
1.10.1.2.3.1	3400932644322	ROCALTROL 0,25 MCG CAPSULE MOLLE 30
1.10.1.2.4	A11CC05	COLECALCIFEROL
1.10.1.2.4.1	3400930004548	CHOLECALCIFEROL ARROW 100000 UI SOL BUV AMPOULE 1
1.10.1.2.4.2	3400930004555	CHOLECALCIFEROL SANDOZ 100000 UI SOL BUV AMP 1/2 ML
1.10.1.2.4.3	3400930004562	CHOLECALCIFEROL BIOGARAN 100 000 UI SOL BUV AMPOULE 1
1.10.1.2.4.4	3400930004579	CHOLECALCIFEROL MYLAN 100000 UI SOL BUV 1/2 ML
1.10.1.2.4.5	3400931132134	VITAMINE D3 BON 200000UI/1ML SOL INJ 1/1 ML
1.10.1.2.4.6	3400933222185	UVEDOSE 2,5MG/2ML SOL BUV 1/2 ML
1.10.1.2.4.7	3400934423079	ADRIGYL 10 000 UI/ML SOL BUV 1/10 ML
1.10.1.2.4.8	3400935358134	ZYMAD 80000UI SOL BUV AMP 1/2 ML
1.10.1.2.4.9	3400935358363	ZYMAD 10000UI/ML SOL BUV GOUTTES 1/10 ML
1.10.1.2.4.10	3400935849649	ZYMAD 200000UI SOL BUV AMP 1/2 ML
1.10.1.2.5	A11CC06	CALCIFEDIOL
1.10.1.2.5.1	3400931786320	DEDROGYL 0,15MG/ML SOL BUV 1/10 ML
1.10.2	A11D	VITAMINE B1 NON ASSOCIEE ET EN ASSOCIATION AVEC VITAMINES B6 ET B12
1.10.2.1	A11DA	VITAMINE B1, NON ASSOCIEE
1.10.2.1.1	A11DA01	THIAMINE (VIT B1)
1.10.2.1.1.1	3400930111161	BEVITINE 100MG/2ML SOL INJ 5/2 ML
1.10.3	A11G	ACIDE ASCORBIQUE (VIT C), ASSOCIATIONS INCLUSES
1.10.3.1	A11GA	ACIDE ASCORBIQUE (VIT C), NON ASSOCIEE
1.10.3.1.1	A11GA01	ASCORBIQUE ACIDE (VIT C)
1.10.3.1.1.1	3400932927180	VITAMINE C UPSA 500MG CPR 30
1.10.4	A11H	AUTRES PREPARATIONS VITAMINIQUES NON ASSOCIEES
1.10.4.1	A11HA	AUTRES PREPARATIONS VITAMINIQUES NON ASSOCIEES
1.10.4.1.1	A11HA02	PYRIDOXINE (VIT B6)
1.10.4.1.1.1	3400930102466	BECILAN 250MG CPR 40
1.10.4.1.1.2	3400932725496	BECILAN 250MG/5ML SOL INJ 5/5 ML
1.10.4.1.2	A11HA03	TOCOPHEROL (VIT E)
1.10.4.1.2.1	3400932645503	TOCO 500MG CAPSULE 30
1.10.4.1.2.2	3400933582975	TOCOPA 500MG GELULE 30
1.10.4.1.2.3	3400934057144	TOCOLION 500MG CAPSULE 30
1.10.4.1.2.4	3400934075643	VITAMINE E MYLAN 500MG CAPSULE 30
1.10.4.1.2.5	3400935478801	DERMORELLE 200 MG CAPSULE MOLLE 20
1.10.4.1.2.6	3400935653468	VITAMINE E NEPALM 100MG/2ML SOL INJ 6/2 ML
1.10.4.1.2.7	3400936145764	TOCOPHEROL TEVA 500MG CAPSULE MOLLE 30
1.10.4.1.2.8	3400936882676	VITAMINE E SANDOZ 500MG CAPSULE 30
1.10.4.1.2.9	3400937655132	DERMORELLE 200 MG CAPSULE MOLLE 90
1.10.4.1.3	A11HA04	RIBOFLAVINE (VIT B2)
1.10.4.1.3.1	3400930102817	BEFLAVINE ROCHE 10MG CPR 20
1.11	A12	SUPPLEMENTS MINERAUX
1.11.1	A12A	CALCIUM
1.11.1.1	A12AA	CALCIUM
1.11.1.1.1	A12AA01	CALCIUM PHOSPHATE
1.11.1.1.1.1	3400933028428	OSTRAM 0,6 G PDRE SUSP BUV SACHET 30
1.11.1.1.1.2	3400933028596	OSTRAM 1,2 G PDRE SUSP BUV SACHET 30
1.11.1.1.2	A12AA03	CALCIUM GLUCONATE
1.11.1.1.2.1	3400930035238	GLUCONATE DE CALCIUM LAVOISIER 10% SOL INJ AMP 10/10 ML
1.11.1.1.2.2	3400933295684	CALCIUM GLUCONATE LAV 10% SOL INJ 10ML 10/10 ML
1.11.1.1.2.3	3400937600361	CALCIUM GLUCON LAV 10% INJ AB 10ML 10/10 ML
1.11.1.1.3	A12AA04	CALCIUM CARBONATE
1.11.1.1.3.1	3400932954506	CALCIDIA 1,54G PDR ORALE SACHET 20
1.11.1.1.3.2	3400932999859	CACIT 500 MG CPR 60
1.11.1.1.3.3	3400933000042	CACIT 1 000 MG CPR 30
1.11.1.1.3.4	3400933127343	CALTRATE 600MG CPR 60
1.11.1.1.3.5	3400933229160	OROCAL 500MG CPR 60
1.11.1.1.3.6	3400933605490	CALPEROS 500MG CPR 60
1.11.1.1.3.7	3400933620578	CALCIPRAT 750MG CPR 60
1.11.1.1.3.8	3400933877262	CALCIPRAT 500MG CPR 60
1.11.1.1.3.9	3400933922368	CALCIDOSE 500 PDRE SUSP BUVABLE SACHET 60
1.11.1.1.3.10	3400933940119	CALCIUM MYLAN 500MG CPR 60
1.11.1.1.3.11	3400933941468	CALCIPRAT 1000MG CPR 30
1.11.1.1.3.12	3400934095863	DENSICAL 600MG CPR 60
1.11.1.1.3.13	3400934593482	CALPRIMUM 500MG CPR 60
1.11.1.1.3.14	3400935002525	FIXICAL 500MG CPR 60
1.11.1.1.3.15	3400936116788	CALCIUM TEVA 500MG CPR 60
1.11.1.1.4	A12AA12	CALCIUM ACETATE ANHYDRE
1.11.1.1.4.1	3400938146608	PHOSPHOSORB 660 MG CPR 200
1.11.1.1.5	A12AA20	CALCIUM (DIFFERENTS SELS EN ASSOCIATION)
1.11.1.1.5.1	3400930169933	CALCIUM SANDOZ 500MG CPR EFF 20
1.11.1.1.5.2	3400935570802	CALCIUM SANDOZ 500MG PDR ORALE 30/4,2 G
1.11.1.2	A12AX	CALCIUM EN ASSOCIATION AVEC D'AUTRES SUBSTANCES
1.11.1.2.1	A12AX	CALCIUM EN ASSOCIATION AVEC VITAMINE D ET/OU AUTRES MEDICAMENTS
1.11.1.2.1.1	3400922028026	STRUCTOCAL VITAMINE D3 1000 MG/880 UI CPR 30
1.11.1.2.1.2	3400933298296	CALCIFORTE SOL BUV AMP 10ML 30/10 ML
1.11.1.2.1.3	3400933551759	PHOSPHONEUROS SOL BUV GTTE FL 120ML 1/120 ML
1.11.1.2.1.4	3400933809775	IDEOS 500MG/400UI CPR 60
1.11.1.2.1.5	3400933830885	CALCIDOSE VITAMINE D3 500 MG/400 UI PDRE ORALE SACHET 60
1.11.1.2.1.6	3400933878672	CACIT VITAMINE D3 500 MG/440 UI GRANULES SOL BUV 30
1.11.1.2.1.7	3400933878733	CACIT VITAMINE D3 1 000 MG/880 UI GRANULES SOL BUV SACHET 30
1.11.1.2.1.8	3400933969554	CALTRATE VITAMINE D3 600MG/400UI CPR 60
1.11.1.2.1.9	3400934115608	CALCIPRAT VITAMINE D3 500MG/400UI CPR 60
1.11.1.2.1.10	3400934115776	CALPEROS D3 CPR 60
1.11.1.2.1.11	3400934236235	CALCIUM VIT D3 GNR 500MG/400UI CPR 60
1.11.1.2.1.12	3400934428043	OROCAL VIT D3 500MG/400UI CPR 60
1.11.1.2.1.13	3400934733772	CALCIUM VIT D3 MYLAN 500MG/400UI CPR 60
1.11.1.2.1.14	3400934745140	DENSICAL VIT D3 500MG/400UI CPR 60
1.11.1.2.1.15	3400934880605	OSTRAM VITAMINE D3 1 200 MG/800 UI PDRE SUSP BUVABLE SACHET 30
1.11.1.2.1.16	3400934880834	OSTRAM VITAMINE D3 1 200 MG/800 UI PDRE SUSP BUVABLE SACHET 90
1.11.1.2.1.17	3400935005076	FIXICAL VITAMINE D3 500MG/400UI CPR 60
1.11.1.2.1.18	3400935114457	CALCIUM VIT D3 SANDOZ 500MG/400UI CPR 60
1.11.1.2.1.19	3400935156150	OSSEANS VIT D3 500 MG/400 UI CPR 60
1.11.1.2.1.20	3400935476500	CALCIUM VIT D3 TEVA 500MG/400UI CPR 60
1.11.1.2.1.21	3400935563187	METOCALCIUM 600MG/400UI CPR 60
1.11.1.2.1.22	3400935645883	CALCIUM VIT D3 EG 500MG/400UI CPR 60
1.11.1.2.1.23	3400935646026	CALCIUM VITAMINE D3 BIOGARAN 500 MG/400 UI CPR 60
1.11.1.2.1.24	3400935668257	CALCIFORTE VIT D3 500MG/400UI CPR 60
1.11.1.2.1.25	3400935691088	CALCOS VIT D3 500MG/400UI CPR 60
1.11.1.2.1.26	3400935814050	CALCIUM VIT D3 RATIOPHARM 500MG/400UI CPR 60
1.11.1.2.1.27	3400936012431	CALCIPRAT VIT D3 1000MG/800UI CPR 30
1.11.1.2.1.28	3400936115897	CALCIUM VIT D3 TEVA 500MG/400UI CPR 60
1.11.1.2.1.29	3400936156531	EPTAVIT 1000MG/880UI CPR EFF 30
1.11.1.2.1.30	3400936424722	FIXICAL VITAMINE D3 1000MG/800UI CPR 30
1.11.1.2.1.31	3400936440920	CACIT VITAMINE D3 500 MG/440 UI CPR 60
1.11.1.2.1.32	3400936960602	OROCAL VIT D3 500MG/200UI CPR 60
1.11.1.2.1.33	3400937205801	OROCAL VIT D3 500MG/400UI CPR 180
1.11.1.2.1.34	3400937241069	CACIT VITAMINE D3 1 000 MG/880 UI GRANULES SOL BUV SACHET 90
1.11.1.2.1.35	3400937302883	EPTAVIT 1000MG/880UI CPR EFF 90
1.11.1.2.1.36	3400937377416	CALCIFORTE VITAMINE D3 CPR 180
1.11.1.2.1.37	3400937388290	CALTRATE VITAMINE D3 600 MG/400 UI CPR SEC 180
1.11.1.2.1.38	3400937388412	OROCAL VIT D3 500MG/200UI CPR 180
1.11.1.2.1.39	3400937389532	CALCIPRAT VITAMINE D3 1 000 MG/800 UI CPR 90
1.11.1.2.1.40	3400937628747	FIXICAL VITAMINE D3 1000MG/800UI CPR 90
1.11.1.2.1.41	3400937654821	FIXICAL VITAMINE D3 500MG/400UI CPR 180
1.11.1.2.1.42	3400938751536	OSSEANS VITAMINE D3 500 MG/400 UI CPR 180
1.11.1.2.1.43	3400939791838	NATECAL VITAMINE D 3 600 MG/400 UI CPR ORODISPERSIBLE 60
1.11.1.2.1.44	3400941603440	CALCIUM/VITAMINE 500 MG/400 UI CPR 60
1.11.2	A12B	POTASSIUM
1.11.2.1	A12BA	DERIVES POTASSIQUES
1.11.2.1.1	A12BA01	POTASSIUM CHLORURE
1.11.2.1.1.1	3400932905997	DIFFU-K 600MG GELULE 40
1.11.2.1.1.2	3400933217334	KALEORID LP 600MG CPR 30
1.11.2.1.1.3	3400933277826	KALEORID LP 1000MG CPR 30
1.11.2.1.2	A12BA03	POTASSIUM BITARTRATE
1.11.2.1.2.1	3400930701362	NATI K 500MG CPR 40
1.11.2.1.3	A12BA05	POTASSIUM GLUCONATE
1.11.2.1.3.1	3400934304392	POTASSIUM GLUCONATE H3 Sante SIROP 250ML 1/250 ML
1.11.2.1.4	A12BA51	POTASSIUM CHLORURE EN ASSOCIATION
1.11.2.1.4.1	3400931304180	POTASSIUM RICHARD 3% SIROP FL 1/250 ML
1.11.2.1.4.2	3400932936694	POTASSIUM RICHARD SIROP SACHET 20/15 ML
1.11.3	A12C	AUTRES SUPPLEMENTS MINERAUX
1.11.3.1	A12CC	MAGNESIUM
1.11.3.1.1	A12CC	MAGNESIUM
1.11.3.1.1.1	3400931250098	MAGNE B6 48MG/5MG CPR 50
1.11.3.1.1.2	3400938674842	MAGNESIUM/VITAMINE B6 MYLAN CPR 50
1.11.3.1.2	A12CC02	MAGNESIUM SULFATE
1.11.3.1.2.1	3400932876112	SPASMAG 1,2G/10ML SOL INJ 5/10 ML
1.11.3.1.3	A12CC08	MAGNESIUM PIDOLATE
1.11.3.1.3.1	3400931520122	MAGINJECTABLE 0,8 % SOL INJ 12/10 ML
1.11.3.2	A12CX	AUTRES ELEMENTS MINERAUX
1.11.3.2.1	A12CX	AUTRES ELEMENTS MINERAUX
1.11.3.2.1.1	3400937053273	PHOSPHORE ALKO 750 MG CPR 20
1.12	A14	ANABOLISANTS A USAGE SYSTEMIQUE
1.12.1	A14A	STEROIDES ANABOLISANTS
1.12.1.1	A14AA	DERIVES DE L'ANDROSTANE
1.12.1.1.1	A14AA09	NORETHANDROLONE
1.12.1.1.1.1	3400930728857	NILEVAR 10 MG CPR 30
1.13	A16	AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME
