EP_ID	NAME_FULL	COUNTRY	NATIONAL_PARTY	GROUPE_ID	GENDER	BIRTHDATE	GEOSIZE	POP16	POP16_PERCENTAGE	GDP_BILLIONS	LANGUAGES	POLITICAL_SYS	NB_SEATS_IN_EU	CURRENCY	SCHENGEN_MEMBER	SCHENGEN_MEMBER_SINCE	EU_MEMBER_SINCE
1248481	Maria HEUBUCH	Germany	Bündnis 90/Die Grünen	Verts/ALE	F	1958-12-12 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248491	Massimo PAOLUCCI	Italy	Partito Democratico	S&D	M	1959-12-13 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248492	Massimo PAOLUCCI	Italy	Articolo UNO – Movimento Democratico e Progressista	S&D	M	1959-12-13 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248501	Emil RADEV	Bulgaria	Citizens for European Development of Bulgaria	PPE	M	1971-05-26 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248511	Nicola CAPUTO	Italy	Partito Democratico	S&D	M	1966-03-04 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248521	Sergei STANISHEV	Bulgaria	Bulgarian Socialist Party	S&D	M	1966-05-05 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248531	Salvatore Domenico POGLIESE	Italy	Forza Italia	PPE	M	1972-03-03 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248541	Salvatore CICU	Italy	Forza Italia	PPE	M	1957-09-03 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248551	Georgi PIRINSKI	Bulgaria	Bulgarian Socialist Party	S&D	M	1948-09-10 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248561	Ignazio CORRAO	Italy	Movimento 5 Stelle	EFDD	M	1984-01-14 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248571	Peter KOUROUMBASHEV	Bulgaria	Bulgarian Socialist Party	S&D	M	1968-01-28 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248572	Peter KOUROUMBASHEV	Bulgaria	-	S&D	M	1968-01-28 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248581	Fabio DE MASI	Germany	DIE LINKE.	GUE/NGL	M	1980-03-07 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248591	Giulia MOI	Italy	Movimento 5 Stelle	EFDD	F	1971-05-24 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248601	Renato SORU	Italy	Partito Democratico	S&D	M	1957-08-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248602	Renato SORU	Italy	Partito Democratico	NI	M	1957-08-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248603	Renato SORU	Italy	Partito Democratico	S&D	M	1957-08-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248611	Caterina CHINNICI	Italy	Partito Democratico	S&D	F	1954-11-05 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248621	Ulrike MÜLLER	Germany	Freie Wähler	ALDE	F	1962-12-07 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248631	Stefan ECK	Germany	Partei Mensch Umwelt Tierschutz	GUE/NGL	M	1956-01-08 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248632	Stefan ECK	Germany	Independent	GUE/NGL	M	1956-01-08 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248641	Michela GIUFFRIDA	Italy	Partito Democratico	S&D	F	1964-01-12 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248661	Ilhan KYUCHYUK	Bulgaria	Movement for Rights and Freedoms	ALDE	M	1985-09-16 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248671	Brando BENIFEI	Italy	Partito Democratico	S&D	M	1986-01-01 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248681	Alessia Maria MOSCA	Italy	Partito Democratico	S&D	F	1975-05-23 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248691	Gianluca BUONANNO	Italy	Lega Nord	ENF	M	1966-05-15 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248692	Gianluca BUONANNO	Italy	Lega Nord	NI	M	1966-05-15 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248701	Jeppe KOFOD	Denmark	Socialdemokratiet	S&D	M	1974-03-14 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248711	Nikolay BAREKOV	Bulgaria	Bulgaria without Censorship	ECR	M	1972-10-16 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248712	Nikolay BAREKOV	Bulgaria	Reload Bulgaria Party	ECR	M	1972-10-16 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248721	Morten Helveg PETERSEN	Denmark	Det Radikale Venstre	ALDE	M	1966-09-14 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248731	Angel DZHAMBAZKI	Bulgaria	VMRO	ECR	M	1979-03-21 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248741	Bolesław G. PIECHA	Poland	Prawo i Sprawiedliwość	ECR	M	1954-09-19 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248751	Anders Primdahl VISTISEN	Denmark	Dansk Folkeparti	ECR	M	1987-11-12 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248761	Rikke KARLSSON	Denmark	Dansk Folkeparti	ECR	F	1965-04-29 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248762	Rikke KARLSSON	Denmark	Independent	ECR	F	1965-04-29 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248771	Jadwiga WIŚNIEWSKA	Poland	Prawo i Sprawiedliwość	ECR	F	1963-07-02 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248781	Jørn DOHRMANN	Denmark	Dansk Folkeparti	ECR	M	1969-01-09 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248791	Janusz KORWIN-MIKKE	Poland	Kongres Nowej Prawicy	NI	M	1942-10-27 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248792	Janusz KORWIN-MIKKE	Poland	KORWiN	NI	M	1942-10-27 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248793	Janusz KORWIN-MIKKE	Poland	Wolność	NI	M	1942-10-27 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248801	Ulla TØRNÆS	Denmark	Venstre, Danmarks Liberale Parti	ALDE	F	1962-09-04 00:00:00	42924	5707251	1.1	277	['8 Danish']	parliamentary constitutional monarchy	13	DKK	Yes	2001	1973
1248811	Marek PLURA	Poland	Platforma Obywatelska	PPE	M	1970-07-18 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248821	Dawid Bohdan JACKIEWICZ	Poland	Prawo i Sprawiedliwość	ECR	M	1973-03-18 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248831	Krystyna ŁYBACKA	Poland	Sojusz Lewicy Demokratycznej	S&D	F	1946-02-10 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248841	Kosma ZŁOTOWSKI	Poland	Prawo i Sprawiedliwość	ECR	M	1964-01-14 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248861	Robert Jarosław IWASZKIEWICZ	Poland	Kongres Nowej Prawicy	EFDD	M	1962-05-17 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248863	Robert Jarosław IWASZKIEWICZ	Poland	KORWiN	EFDD	M	1962-05-17 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248864	Robert Jarosław IWASZKIEWICZ	Poland	Wolność	EFDD	M	1962-05-17 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248871	Karol KARSKI	Poland	Prawo i Sprawiedliwość	ECR	M	1966-05-13 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248881	Gabriele PREUSS	Germany	Sozialdemokratische Partei Deutschlands	S&D	F	1954-09-27 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248891	Agnieszka KOZŁOWSKA-RAJEWICZ	Poland	Platforma Obywatelska	PPE	F	1969-12-04 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248901	Adam SZEJNFELD	Poland	Platforma Obywatelska	PPE	M	1958-11-13 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248911	Zdzisław KRASNODĘBSKI	Poland	Bezpartyjny	ECR	M	1953-04-11 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248922	Marek JUREK	Poland	Prawica Rzeczypospolitej	ECR	M	1960-06-28 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248931	Bogdan Andrzej ZDROJEWSKI	Poland	Platforma Obywatelska	PPE	M	1957-05-18 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248941	Michał MARUSIK	Poland	Kongres Nowej Prawicy	ENF	M	1951-09-26 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248942	Michał MARUSIK	Poland	Kongres Nowej Prawicy	NI	M	1951-09-26 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248951	Krzysztof HETMAN	Poland	Polskie Stronnictwo Ludowe	PPE	M	1974-06-27 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248961	Michał BONI	Poland	Platforma Obywatelska	PPE	M	1954-06-10 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248971	Stanisław OŻÓG	Poland	Prawo i Sprawiedliwość	ECR	M	1953-05-27 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248981	Julia PITERA	Poland	Platforma Obywatelska	PPE	F	1953-05-26 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1248991	Andrzej DUDA	Poland	Prawo i Sprawiedliwość	ECR	M	1972-05-16 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1249001	Beata GOSIEWSKA	Poland	Prawo i Sprawiedliwość	ECR	F	1971-03-06 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1249011	Jana ŽITŇANSKÁ	Slovakia	NOVA	ECR	F	1974-05-14 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249021	Stanisław ŻÓŁTEK	Poland	Kongres Nowej Prawicy	ENF	M	1956-05-07 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1249022	Stanisław ŻÓŁTEK	Poland	Kongres Nowej Prawicy	NI	M	1956-05-07 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1249032	Bogdan Brunon WENTA	Poland	Platforma Obywatelska	PPE	M	1961-11-19 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1249261	József NAGY	Slovakia	MOST - HÍD	PPE	M	1968-03-11 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249271	Branislav ŠKRIPEK	Slovakia	OBYČAJNÍ ĽUDIA	ECR	M	1970-08-30 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249281	Richard SULÍK	Slovakia	Sloboda a Solidarita	ECR	M	1968-01-12 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249291	Ivan ŠTEFANEC	Slovakia	Slovenská demokratická a kresťanská únia - Demokratická strana	PPE	M	1961-09-30 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249292	Ivan ŠTEFANEC	Slovakia	Independent	PPE	M	1961-09-30 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249293	Ivan ŠTEFANEC	Slovakia	Kresťanskodemokratické hnutie	PPE	M	1961-09-30 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249301	Pál CSÁKY	Slovakia	Strana mad'arskej komunity- Magyar Közösség Pártja	PPE	M	1956-03-21 00:00:00	49035	5426252	1.1	81	['19 Slovak']	parliamentary republic	13	Euro	Yes	2007	2004
1249321	Josep-Maria TERRICABRAS	Spain	Esquerra Republicana de Catalunya	Verts/ALE	M	1946-07-12 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1249331	Ernest MARAGALL	Spain	Nova Esquerra Catalana	Verts/ALE	M	1943-01-05 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1249341	Monika VANA	Austria	Die Grünen - Die Grüne Alternative	Verts/ALE	F	1969-09-14 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1249351	Michel REIMON	Austria	Die Grünen - Die Grüne Alternative	Verts/ALE	M	1971-07-11 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1249361	Maria ARENA	Belgium	Parti Socialiste	S&D	F	1966-12-17 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1249371	Peter ERIKSSON	Sweden	Miljöpartiet de gröna	Verts/ALE	M	1958-08-03 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249381	Janice ATKINSON	United Kingdom	United Kingdom Independence Party	ENF	F	1962-08-31 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249382	Janice ATKINSON	United Kingdom	United Kingdom Independence Party	EFDD	F	1962-08-31 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249385	Janice ATKINSON	United Kingdom	-	ENF	F	1962-08-31 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249391	Diane JAMES	United Kingdom	United Kingdom Independence Party	EFDD	F	1959-11-20 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249394	Diane JAMES	United Kingdom	-	NI	F	1959-11-20 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249401	Patrick O'FLYNN	United Kingdom	United Kingdom Independence Party	EFDD	M	1965-08-29 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249411	Raymond FINCH	United Kingdom	United Kingdom Independence Party	EFDD	M	1963-06-02 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249421	Molly SCOTT CATO	United Kingdom	Green Party	Verts/ALE	F	1963-05-21 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249431	Andrew LEWER	United Kingdom	Conservative Party	ECR	M	1971-07-18 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249441	Clare MOODY	United Kingdom	Labour Party	S&D	F	1965-10-30 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249451	Margot PARKER	United Kingdom	United Kingdom Independence Party	EFDD	F	1943-07-24 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249471	Edouard MARTIN	France	Parti socialiste	S&D	M	1963-06-15 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1249481	Siôn SIMON	United Kingdom	Labour Party	S&D	M	1968-12-23 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249491	Lucy ANDERSON	United Kingdom	Labour Party	S&D	F		248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249501	Jill SEYMOUR	United Kingdom	United Kingdom Independence Party	EFDD	F	1958-05-08 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249511	Bill ETHERIDGE	United Kingdom	United Kingdom Independence Party	EFDD	M	1970-03-18 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249521	Seb DANCE	United Kingdom	Labour Party	S&D	M	1981-12-01 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249531	Jude KIRTON-DARLING	United Kingdom	Labour Party	S&D	F	1977-06-02 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249541	Paul BRANNEN	United Kingdom	Labour Party	S&D	M	1962-09-13 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249551	Jane COLLINS	United Kingdom	United Kingdom Independence Party	EFDD	F	1962-02-17 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249562	Amjad BASHIR	United Kingdom	United Kingdom Independence Party	EFDD	M	1952-09-17 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249565	Amjad BASHIR	United Kingdom	Conservative Party	ECR	M	1952-09-17 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249571	Mike HOOKEM	United Kingdom	United Kingdom Independence Party	EFDD	M	1953-10-09 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249581	Jonathan ARNOTT	United Kingdom	United Kingdom Independence Party	EFDD	M	1981-01-12 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249601	Ian DUNCAN	United Kingdom	Conservative Party	ECR	M		248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249611	Theresa GRIFFIN	United Kingdom	Labour Party	S&D	F	1962-12-11 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249621	Afzal KHAN	United Kingdom	Labour Party	S&D	M	1958-04-05 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249631	Julie WARD	United Kingdom	Labour Party	S&D	F	1957-03-07 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249641	Louise BOURS	United Kingdom	United Kingdom Independence Party	EFDD	F	1968-12-23 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249651	Nathan GILL	United Kingdom	United Kingdom Independence Party	EFDD	M	1973-07-06 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249661	Steven WOOLFE	United Kingdom	United Kingdom Independence Party	EFDD	M	1967-10-06 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249664	Steven WOOLFE	United Kingdom	Independent	NI	M	1967-10-06 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249671	David COBURN	United Kingdom	United Kingdom Independence Party	EFDD	M	1959-02-11 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249681	Therese COMODINI CACHIA	Malta	Partit Nazzjonalista	PPE	F	1973-02-23 00:00:00	315	434403	0.1	10	['Maltese', '1 English']	parliamentary republic	6	Euro	Yes	2007	2004
1249691	Anneliese DODDS	United Kingdom	Labour Party	S&D	F	1978-03-16 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249701	Miriam DALLI	Malta	Partit Laburista	S&D	F	1976-05-19 00:00:00	315	434403	0.1	10	['Maltese', '1 English']	parliamentary republic	6	Euro	Yes	2007	2004
1249711	James CARVER	United Kingdom	United Kingdom Independence Party	EFDD	M	1969-08-15 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1249721	Ernest URTASUN	Spain	Iniciativa per Catalunya Verds	Verts/ALE	M	1982-01-27 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1249731	Gerolf ANNEMANS	Belgium	Vlaams Belang	ENF	M	1958-11-08 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1249732	Gerolf ANNEMANS	Belgium	Vlaams Belang	NI	M	1958-11-08 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1249841	Lynn BOYLAN	Ireland	Sinn Féin	GUE/NGL	F	1976-11-29 00:00:00	69797	4724720	0.9	266	[]	parliamentary republic	11	Euro	No	-	1973
1249851	Luke Ming FLANAGAN	Ireland	Independent	GUE/NGL	M	1972-01-22 00:00:00	69797	4724720	0.9	266	[]	parliamentary republic	11	Euro	No	-	1973
1249861	Matt CARTHY	Ireland	Sinn Féin	GUE/NGL	M	1977-07-19 00:00:00	69797	4724720	0.9	266	[]	parliamentary republic	11	Euro	No	-	1973
1249871	Liadh NÍ RIADA	Ireland	Sinn Féin	GUE/NGL	F	1966-11-28 00:00:00	69797	4724720	0.9	266	[]	parliamentary republic	11	Euro	No	-	1973
1249881	Deirdre CLUNE	Ireland	Fine Gael Party	PPE	F	1959-06-01 00:00:00	69797	4724720	0.9	266	[]	parliamentary republic	11	Euro	No	-	1973
1249891	Fredrick FEDERLEY	Sweden	Centerpartiet	ALDE	M	1978-05-06 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249901	Lars ADAKTUSSON	Sweden	Kristdemokraterna	PPE	M	1955-08-06 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249911	Jytte GUTELAND	Sweden	Arbetarepartiet- Socialdemokraterna	S&D	F	1979-09-16 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249921	Malin BJÖRK	Sweden	Vänsterpartiet	GUE/NGL	F	1972-05-22 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249931	Bodil VALERO	Sweden	Miljöpartiet de gröna	Verts/ALE	F	1958-05-14 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249941	Max ANDERSSON	Sweden	Miljöpartiet de gröna	Verts/ALE	M	1973-10-26 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249951	Kristina WINBERG	Sweden	Sverigedemokraterna	EFDD	F	1965-05-27 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249961	Peter LUNDGREN	Sweden	Sverigedemokraterna	EFDD	M	1963-02-02 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1249971	Soraya POST	Sweden	Feministiskt initiativ	S&D	F	1956-10-15 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1250011	Harald VILIMSKY	Austria	Freiheitliche Partei Österreichs	ENF	M	1966-07-22 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250012	Harald VILIMSKY	Austria	Freiheitliche Partei Österreichs	NI	M	1966-07-22 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250021	Hugues BAYET	Belgium	Parti Socialiste	S&D	M	1975-04-12 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1250031	Igor ŠOLTES	Slovenia	Verjamem! Lista dr. Igorja Šoltesa	Verts/ALE	M	1964-08-22 00:00:00	20273	2064188	0.4	40	['20 Slovenian']	parliamentary republic	8	Euro	Yes	2007	2004
1250032	Igor ŠOLTES	Slovenia	Lista dr. Igorja Šoltesa	Verts/ALE	M	1964-08-22 00:00:00	20273	2064188	0.4	40	['20 Slovenian']	parliamentary republic	8	Euro	Yes	2007	2004
